193.122312	1410334	9.3	
197.117256	1353097	8.8	
197.673129	1162423	7.2	
198.850012	1162105	7.2	
199.165354	1210099	7.6	
199.484617	1152179	7.1	
201.022085	1242420	7.9	
201.250775	1226459	7.7	
201.690041	1184640	7.4	
202.555951	1182194	7.4	
203.070268	1281092	8.2	
203.262603	1446531	9.6	
203.467022	1184347	7.4	
203.473360	1149551	7.1	
204.041983	1170258	7.3	
204.043718	1156595	7.2	
204.050922	1146175	7.1	
204.525003	1153202	7.1	
205.085928	1538351	10.3	
205.122311	2029609	14.4	
205.915908	1140908	7.0	
206.172100	1283501	8.2	
206.444521	1199526	7.5	
207.065199	1538878	10.3	
207.101584	2065666	14.7	
207.137938	1505430	10.1	
207.211678	1236974	7.8	
207.609293	1150731	7.1	
207.815882	1155878	7.1	
208.210566	1237357	7.8	
208.261260	1160912	7.2	
208.395657	1167460	7.2	
208.498710	1327604	8.6	
208.821145	1141080	7.0	
208.899071	1221141	7.7	
209.080807	1237584	7.8	
209.117229	2435698	17.8	
209.153623	1184057	7.4	
209.515746	1404083	9.2	
209.635220	1187373	7.4	
210.041381	1147362	7.0	
210.498790	1217308	7.6	
210.751078	1142326	7.0	
210.812027	1253160	7.9	
210.839618	1356778	8.8	
211.096486	1495472	9.9	
211.132857	1244865	7.9	
211.176432	1199968	7.5	
211.381733	1178095	7.3	
211.798699	1197669	7.5	
212.655963	1204867	7.5	
213.075761	1275989	8.1	
213.090973	1337850	8.6	
213.112123	1561369	10.4	
213.127355	1245082	7.8	
213.244810	1167736	7.2	
213.401691	1161239	7.1	
213.656547	1236324	7.7	
213.854977	1214832	7.6	
214.708639	1251580	7.8	
215.070280	1316534	8.4	
215.091392	1414790	9.2	
215.106661	1648124	11.1	
215.138905	1181105	7.3	
215.421421	1227872	7.6	
215.542530	1296305	8.2	
215.576227	1207230	7.5	
215.693128	1287502	8.1	
215.727335	1191044	7.3	
216.848397	1205803	7.4	
217.085934	2282510	16.3	
217.122333	1828126	12.5	
217.158646	1609886	10.7	
217.213765	1179024	7.2	
217.350450	1184646	7.3	
218.985670	1188084	7.2	
219.065163	1640841	11.0	
219.101557	2352843	16.8	
219.137956	2029566	14.1	
219.174327	1772849	12.0	
219.417593	1187879	7.2	
219.675180	1231006	7.6	
220.331821	1200456	7.3	
220.562062	1200678	7.3	
220.616299	1231604	7.6	
221.080803	1507017	9.8	
221.117211	3315966	24.6	
221.189059	1226374	7.5	
221.276906	1214697	7.4	
221.579118	1172847	7.1	
