186.125161	2639667	18.6	
187.609874	1198864	7.1	
191.252251	1363140	8.4	
193.454603	1541507	9.8	
197.078447	2791304	19.9	
198.344691	1491754	9.4	
199.328440	1245364	7.5	
199.578742	1190320	7.0	
201.813390	1280475	7.8	
202.186969	1243070	7.5	
203.052635	3649425	26.7	
204.082528	1301907	7.9	
207.227973	1288909	7.8	
208.154355	16686390	131.2	
209.078450	2199032	15.1	
209.080867	1376376	8.5	
209.157743	1333806	8.2	
209.215675	1218228	7.3	
209.385417	1245355	7.5	
210.107810	1234272	7.4	
210.845765	1333593	8.2	
211.094110	4370778	32.5	
212.543508	1264247	7.6	
213.052387	1774497	11.7	
213.073380	1276360	7.7	
213.109770	1215951	7.2	
213.742328	1198190	7.1	
214.182578	1255739	7.6	
214.223256	1275130	7.7	
214.909482	1236556	7.4	
215.720212	1235909	7.4	
216.058208	1365413	8.4	
216.298549	1368632	8.5	
217.104677	3939550	29.1	
217.296600	1219667	7.3	
218.280620	1208912	7.2	
219.026588	14142235	110.8	
219.073765	1187234	7.0	
219.343993	1269838	7.7	
219.414075	1200461	7.1	
219.473460	1382772	8.6	
219.492614	1324060	8.1	
219.563437	1266091	7.6	
219.616318	1204658	7.1	
220.470674	1259078	7.6	
221.056675	1520160	9.7	
221.516654	1200547	7.1	
221.536983	2795579	19.9	
221.537587	3116891	22.5	
221.614686	1249058	7.5	
221.651044	1388290	8.6	
221.652318	1283626	7.8	
223.096490	4624048	34.6	
223.130495	1956207	13.2	
223.507865	1196230	7.1	
223.778656	1223925	7.3	
224.620571	1238660	7.4	
225.109770	2675372	18.9	
225.870739	1207214	7.2	
226.381307	1612305	10.4	
226.465757	1362577	8.4	
226.821949	1202092	7.1	
227.068053	2925238	20.9	
227.089062	2371830	16.5	
227.125393	2093814	14.3	
227.565630	1317819	8.1	
227.566280	1549755	9.9	
227.580981	1236651	7.4	
227.968128	1227407	7.3	
228.118814	1206537	7.2	
229.083676	1793487	11.9	
229.164397	1293537	7.9	
229.736012	1248859	7.5	
230.247893	9725477	75.4	
230.416418	1205113	7.2	
231.251225	1623933	10.5	
233.078448	2238516	15.4	
233.151244	1219287	7.3	
233.646386	1402792	8.7	
234.581216	1210445	7.2	
235.082441	1187107	7.0	
235.268648	1187771	7.0	
236.081355	1318193	8.1	
236.216030	1215096	7.2	
236.404760	1243170	7.5	
236.729245	1206738	7.2	
236.758679	1215668	7.2	
237.109788	1722151	11.3	
238.434500	1267828	7.7	
239.089045	2017310	13.7	
239.091414	2701662	19.1	
239.125452	1973345	13.3	
239.175063	1282404	7.8	
239.319728	1295037	7.9	
239.912817	1232262	7.4	
240.232227	6424813	49.0	
240.330508	1412516	8.8	
240.669359	1358318	8.4	
240.980851	1289253	7.8	
241.083688	1396461	8.7	
241.104710	1586063	10.2	
241.969832	1200212	7.1	
242.400686	1382457	8.6	
242.467118	1218911	7.3	
243.062967	2638611	18.6	
243.083938	3855317	28.4	
243.099350	1628726	10.5	
244.067123	1967793	13.2	
244.190730	1864957	12.4	
245.078482	38912404	308.2	
245.460385	1211262	7.2	
246.040557	1280508	7.7	
246.081803	5308033	39.9	
246.235166	1340306	8.2	
246.405800	1193957	7.0	
246.449530	1205098	7.1	
246.656459	1222449	7.3	
247.219531	1294626	7.8	
248.178059	1226422	7.3	
248.722810	1541050	9.8	
249.057317	5337957	40.0	
249.157481	1212434	7.2	
249.391818	1816593	12.0	
250.202607	1203373	7.1	
250.579129	1387793	8.5	
250.866481	1199225	7.0	
251.125370	1387646	8.5	
251.365397	1224080	7.2	
252.156995	1759188	11.5	
253.070424	1554590	9.8	
253.104675	1866851	12.3	
253.141038	2095209	14.1	
254.115276	1307266	7.9	
254.914911	1208997	7.1	
255.120321	2620903	18.2	
256.258859	1292200	7.7	
257.078585	1522488	9.5	
257.099548	3250812	23.2	
257.172319	2770313	19.4	
257.247431	1608246	10.2	
257.748438	1295120	7.7	
258.131254	1274486	7.6	
258.279124	8674833	65.9	
258.891174	1232099	7.2	
259.057839	2102179	14.1	
259.115220	2178414	14.7	
259.282468	1430861	8.8	
260.065599	1424004	8.7	
260.348891	1215899	7.1	
261.052427	16026919	123.5	
261.073351	30247722	235.4	
261.109722	1916530	12.6	
261.130909	9488438	72.1	
262.055665	1699250	10.9	
262.076705	3693174	26.6	
263.081500	5409991	39.9	
263.110126	1273549	7.5	
264.084797	1454749	8.9	
264.703943	1287556	7.6	
264.953463	1328603	7.9	
265.052198	1573809	9.9	
265.141053	2295620	15.5	
266.151683	1503719	9.3	
266.172633	12095595	92.3	
266.536146	1254718	7.3	
267.060350	1991159	13.1	
267.120389	2210372	14.8	
267.156737	1999437	13.1	
267.176008	1613585	10.1	
267.229447	1468062	9.0	
267.268323	1408935	8.5	
268.263464	4071888	29.3	
269.078651	1360723	8.1	
269.099589	1436184	8.7	
269.135908	4857633	35.5	
269.147258	1389283	8.4	
270.315480	16825152	128.5	
270.742121	1218186	7.0	
271.094267	2253826	15.1	
271.115218	3168519	22.2	
271.151616	2575376	17.6	
271.263109	2021740	13.3	
271.318818	4153402	29.9	
271.499603	1256872	7.3	
271.911911	1282416	7.5	
273.070305	1265401	7.4	
273.073603	1483258	9.1	
273.167237	1519762	9.3	
273.425388	1260822	7.3	
273.663242	1228052	7.1	
273.817478	1323420	7.8	
274.274013	5613877	41.1	
274.456967	1282725	7.5	
275.089219	1979726	12.9	
275.927851	1331216	7.8	
276.049552	1290257	7.5	
276.259456	1291562	7.5	
276.669098	1336506	7.9	
277.047278	10246179	77.0	
277.068222	5599401	41.0	
277.104800	7722803	57.4	
277.213858	3725521	26.4	
277.939489	1269979	7.3	
278.050556	1291962	7.5	
279.062736	2056536	13.4	
279.120277	1945960	12.6	
279.156671	2231475	14.8	
279.193144	2043005	13.3	
279.229511	5181576	37.6	
279.231935	1424328	8.5	
281.128110	1296492	7.5	
281.135976	3249198	22.6	
281.151387	1401331	8.3	
281.172384	2616505	17.7	
281.543060	1232358	7.0	
282.146562	5056216	36.5	
282.203986	1946089	12.5	
283.034323	2076385	13.5	
283.094288	1548915	9.5	
283.115234	3265273	22.7	
283.151614	3271940	22.7	
283.263170	2702502	18.3	
284.147874	1244913	7.1	
284.294795	1742366	10.9	
284.331204	11470441	85.9	
285.109818	2842967	19.4	
285.130805	11050845	82.6	
285.242399	1303872	7.6	
285.278693	2134923	13.9	
285.334509	2092252	13.6	
285.587020	1252394	7.1	
286.310411	6026186	43.8	
286.948289	1285649	7.4	
287.089201	2888766	19.7	
