Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
Raw CCD	counts/uA	nm	Sc/Rc		
	Fully Corrected Emission Spectrum		Water Raman		Baseline of "Signal"
246.74	-0.332167967946711	365	131.115559850213	365	139.287196617872
247.3	-4.81643553522731	365.5	144.033271081313	365.5	138.477194443246
247.86	6.31119139098751	366	144.909195484979	366	137.667192268621
248.42	-12.7884667659484	366.5	134.51485306821	366.5	136.857190093995
248.98	4.4842675672806	367	133.221314034218	367	136.04718791937
249.54	9.13461911853455	367.5	136.45375640184	367.5	135.237185744744
250.1	8.22736642748159	368	134.427183570119	368	134.427183570119
250.66	-3.97636122827164	368.5	132.47490275093	368.5	133.617181395494
251.221	-2.04883868303046	369	133.707052656137	369	132.807179220868
251.781	12.8813448978307	369.5	140.941581362608	369.5	131.997177046243
252.341	22.7600127331299	370	125.87119029094	370	131.187174871617
252.902	1.89170144610865	370.5	136.969243275333	370.5	130.377172696992
253.462	-1.59362641336666	371	147.961264260718	371	129.567170522366
254.023	4.33777983667618	371.5	140.55020053098	371.5	128.757168347741
254.584	-1.44594754911049	372	131.273786700489	372	127.947166173116
255.144	10.2796442716702	372.5	123.526138117506	372.5	127.13716399849
255.705	12.6597056910118	373	132.940352958345	373	126.327161823865
256.266	2.0443801465472	373.5	141.791601124142	373.5	125.517159649239
256.827	3.51119918245838	374	127.535553935349	374	124.707157474614
257.388	0.588626048055516	374.5	119.929957837108	374.5	123.897155299988
257.949	14.9756064313929	375	130.241229458687	375	123.087153125363
258.51	2.53983261402597	375.5	131.359791148109	375.5	122.277150950737
259.071	-3.45952714377794	376	119.085972316594	376	121.467148776112
259.632	0.753079476362852	376.5	117.814515604323	376.5	120.657146601487
260.194	14.0828148229672	377	123.452799518087	377	119.847144426861
260.755	12.1181502115057	377.5	124.932194259528	377.5	119.037142252236
261.316	16.4173564193621	378	112.306101354982	378	118.22714007761
261.878	3.89992859930285	378.5	108.78853126808	378.5	117.417137902985
262.439	-7.87974399239646	379	103.823116495342	379	116.607135728359
263.001	9.08158346522126	379.5	102.702771931654	379.5	115.797133553734
263.562	-7.30574593297659	380	106.511164392385	380	114.987131379109
264.124	11.9050475206304	380.5	97.2774261449454	380.5	114.177129204483
264.686	-8.16663471317257	381	95.0367203214938	381	113.367127029858
265.247	11.7742124615278	381.5	69.6888268012404	381.5	112.557124855232
265.809	-0.324312431018866	382	88.7691424428826	382	111.747122680607
266.371	3.43129345435717	382.5	98.4882726436423	382.5	110.937120505981
266.933	8.90058815640931	383	94.5834012191655	383	110.127118331356
267.495	15.1010972266896	383.5	91.5069138203813	383.5	109.31711615673
268.057	15.1914668820834	384	85.3762019861346	384	108.507113982105
268.619	13.3740986278858	384.5	97.2166006099268	384.5	107.69711180748
269.181	-5.04108358533021	385	113.889451497221	385	106.887109632854
269.744	13.6168761461318	385.5	133.915361438717	385.5	106.077107458229
270.306	8.56596221426878	386	148.96928016731	386	105.267105283603
270.868	-3.77384699652351	386.5	173.939257811817	386.5	104.457103108978
271.431	-13.8027642390073	387	211.251622967468	387	103.647100934352
271.993	5.03921981830267	387.5	251.068258176543	387.5	102.837098759727
272.556	2.27020677321949	388	294.364144521896	388	102.027096585102
273.118	6.14175811975449	388.5	349.906952492217	388.5	101.217094410476
273.681	14.8079259153971	389	422.407063666801	389	100.407092235851
274.244	5.65512496560909	389.5	509.397630395387	389.5	99.5970900612252
274.806	12.3675419876155	390	603.137610564897	390	98.7870878865998
275.369	10.2581023702806	390.5	701.03878486678	390.5	97.9770857119744
275.932	14.3506472350262	391	816.315152433689	391	97.1670835373489
276.495	-1.41755819611651	391.5	937.423912775214	391.5	96.3570813627235
277.058	14.7163153218738	392	1052.44046400187	392	95.547079188098
277.621	18.383340077848	392.5	1187.33852337305	392.5	94.7370770134726
278.184	9.1356522008735	393	1326.16394334	393	93.9270748388472
278.747	6.79080352684313	393.5	1449.64960575747	393.5	93.1170726642217
279.311	9.25171558339982	394	1566.59559049488	394	92.3070704895963
279.874	7.25033170023405	394.5	1669.1487595558	394.5	91.4970683149708
280.437	24.5572702534235	395	1771.40248219307	395	90.6870661403454
281.001	20.8584453728588	395.5	1869.2209891358	395.5	89.87706396572
281.564	-0.703288373357657	396	1924.13630094774	396	89.0670617910945
282.128	17.5199977533106	396.5	1954.78041411637	396.5	88.2570596164691
282.691	-1.75680478259006	397	1999.65629713939	397	87.4470574418437
283.255	0.351256585526614	397.5	1982.18004562976	397.5	86.6370552672182
283.818	27.2892081624189	398	1948.12663649984	398	85.8270530925928
284.382	9.04341821915718	398.5	1910.90746691701	398.5	85.0170509179674
284.946	29.0203853999625	399	1840.64195635281	399	84.2070487433419
285.51	18.6272353281036	399.5	1762.73551695565	399.5	83.3970465687165
286.074	25.9950916182859	400	1687.60255143202	400	82.587044394091
286.638	8.71228709499585	400.5	1563.27916762169	400.5	81.7770422194656
287.202	9.00547306558262	401	1484.97497248265	401	80.9670400448402
287.766	26.308664661308	401.5	1361.82165990772	401.5	80.1570378702147
288.33	5.2641572147776	402	1225.60492448291	402	79.3470356955893
288.894	9.01390675769854	402.5	1098.92863410162	402.5	78.5370335209639
289.458	12.9905439075398	403	969.059342318362	403	77.7270313463384
290.023	21.713239342877	403.5	853.490601430972	403.5	76.917029171713
290.587	30.189937416109	404	748.679010176613	404	76.1070269970875
291.151	5.65775387337281	404.5	628.428225663791	404.5	75.2970248224621
291.716	29.3062305645314	405	535.102675391255	405	74.4870226478367
292.28	24.0583244670876	405.5	450.758830783285	405.5	73.6770204732112
292.845	21.6527115369622	406	373.678848120665	406	72.8670182985858
293.41	24.0977424719291	406.5	314.36081908332	406.5	72.0570161239604
293.974	21.4927988531571	407	263.871196181601	407	71.2470139493349
294.539	34.4443777575676	407.5	211.918488199694	407.5	70.4370117747095
295.104	2.10983619646961	408	169.212635264233	408	69.627009600084
295.669	20.7689009759389	408.5	143.188747926326	408.5	68.8170074254586
296.234	6.23602556965525	409	116.391570483204	409	68.0070052508332
296.799	18.2933244230029	409.5	96.2090028669425	409.5	67.1970030762077
297.364	12.5844780451012	410	81.6339244996668	410	66.3870009015823
297.929	13.2884729374313	410.5	71.2980222290293	410.5	65.5769987269568
298.494	19.325825926569	411	64.5861588887422	411	64.7669965523314
299.059	10.9853707484697	411.5	52.8288022812458	411.5	63.956994377706
299.625	21.7959713160288	412	40.3158012399108	412	63.1469922030805
300.19	12.4089292313461	412.5	37.8165006903704	412.5	62.3369900284551
300.755	20.7083826850775	413	32.2635194338428	413	61.5269878538297
301.321	13.6883576808761	413.5	35.3728619970077	413.5	60.7169856792042
301.886	17.9425443862126	414	34.0529381531778	414	59.9069835045788
302.452	17.8853751857815	414.5	24.564156679498	414.5	59.0969813299534
303.017	25.4025189155571	415	24.4662027110399	415	58.2869791553279
303.583	24.0915961266249	415.5	24.4261572412481	415.5	57.4769769807025
304.149	15.744660319024	416	15.8964709407108	416	56.666974806077
304.714	28.9522161150878	416.5	13.7020282086993	416.5	55.8569726314516
305.28	14.2835609705307	417	17.8992321116188	417	55.0469704568262
305.846	23.686862351343	417.5	16.2732895550246	417.5	54.2369682822007
306.412	37.840204139604	418	17.0173270163804	418	53.4269661075753
306.978	40.0374605004815	418.5	23.0048402385686	418.5	52.6169639329499
307.544	41.0784714505311	419	17.8305128361598	419	51.8069617583244
308.11	61.8736437576429	419.5	8.11460467861246	419.5	50.996959583699
308.676	66.8225858873665	420	9.47065125142947	420	50.1869574090735
309.243	68.799226174623	420.5	3.51938477708306	420.5	49.3769552344481
309.809	67.3265324419706	421	7.18348736592983	421	48.5669530598227
310.375	93.7885603726925	421.5	12.4255193628215	421.5	47.7569508851972
310.942	92.3312742838584	422	8.04924474796921	422	46.9469487105718
311.508	105.529207621977	422.5	5.66482728414267	422.5	46.1369465359464
312.074	127.204782624012	423	7.42667235602662	423	45.3269443613209
312.641	114.844876236829	423.5	4.54094325156172	423.5	44.5169421866955
313.208	125.587993963827	424	0.822169979868582	424	43.70694001207
313.774	136.829577595561	424.5	8.00026148438011	424.5	42.8969378374446
314.341	162.351806257947	425	8.21443558884616	425	42.0869356628192
314.908	187.243839492882	425.5	4.38289228550939	425.5	41.2769334881937
315.475	201.770931125103	426	10.0219852898437	426	40.4669313135683
316.041	197.750352523316	426.5	16.4751835679754	426.5	39.6569291389428
316.608	206.857907883626	427	16.6469668109914	427	38.8469269643174
317.175	242.179673720052	427.5	13.5228304259802	427.5	38.036924789692
317.742	248.297817522718	428	10.4889896434278	428	37.2269226150665
318.309	279.877724650071	428.5	9.08859468700916	428.5	36.4169204404411
318.877	277.059617722956	429	5.83206446314247	429	35.6069182658157
319.444	304.799412344448	429.5	3.44642949042	429.5	34.7969160911902
320.011	305.522734901987	430	5.52928786318558	430	33.9869139165648
320.578	319.935375134928	430.5	7.40079998375109	430.5	33.1769117419394
321.146	342.071356213704	431	8.57837486082986	431	32.3669095673139
321.713	334.032778839092	431.5	7.51531552252286	431.5	31.5569073926885
322.281	330.714286587845	432	2.57598081977138	432	30.746905218063
322.848	350.258620199783	432.5	4.29481554367564	432.5	29.9369030434376
323.416	350.229586722926	433	10.1741054755141	433	29.1269008688122
323.983	353.029657241545	433.5	8.23486105514313	433.5	28.3168986941867
324.551	351.664505821146	434	4.10212499671054	434	27.5068965195613
325.119	346.656739233192	434.5	5.61610801249935	434.5	26.6968943449358
325.687	349.924312238615	435	-5.81603023829392	435	25.8868921703104
326.255	367.142949712914	435.5	6.43563780263252	435.5	25.076889995685
326.822	325.791940993358	436	3.5110327338186	436	24.2668878210595
327.39	343.624270751538	436.5	1.00549443727825	436.5	23.4568856464341
327.958	326.239027485767	437	12.056833671819	437	22.6468834718087
328.527	350.535215406247	437.5	10.2279380718824	437.5	21.8368812971832
329.095	335.382723509607	438	0.498146828902253	438	21.0268791225578
329.663	323.148629988661	438.5	-5.8313991971446	438.5	20.2168769479323
330.231	344.333653520309	439	5.86317304394688	439	19.4068747733069
330.799	315.359000497387	439.5	15.8504316670603	439.5	18.5968725986815
331.368	316.640624005066	440	14.9480255417513	440	17.786870424056
331.936	327.352215244841	440.5	8.80918662671535	440.5	16.9768682494306
332.505	299.360129804368	441	5.95011281102318	441	16.1668660748052
333.073	312.76216151386	441.5	6.09827359927712	441.5	15.3568639001797
333.642	292.624314585578	442	1.54664640874607	442	14.5468617255543
334.21	274.085734909692	442.5	5.42483227756344	442.5	13.7368595509288
334.779	271.488247888682	443	5.54708233826958	443	12.9268573763034
335.348	266.121952859809	443.5	6.5952212958134	443.5	12.116855201678
335.916	251.54786688042	444	11.6216434671238	444	11.3068530270525
336.485	245.653023740104	444.5	14.7766702496599	444.5	10.4968508524271
337.054	243.261641117026	445	10.1378940669833	445	9.68684867780165
337.623	231.292951430283	445.5	1.95808009055119	445.5	8.87684650317622
338.192	229.304521433104	446	8.35641076492672	446	8.06684432855079
338.761	242.292641668088	446.5	12.2853150377179	446.5	7.25684215392533
339.33	274.433720058045	447	6.44683997929992	447	6.44683997929991
339.899	280.384227095001	447.5	6.30808207754109	447.5	5.63683780467448
340.469	319.099731880528	448	13.3848830079665	448	4.82683563004904
341.038	385.528073300571	448.5	12.0212429347785	448.5	4.0168334554236
341.607	521.107834055127	449	3.68801197540963	449	3.20683128079817
342.177	769.911852706027	449.5	5.77490829180495	449.5	2.39682910617273
342.746	1162.12291004596	450	8.90400769338334	450	1.58682693154729
343.315	1726.06082752323				
343.885	2494.44649100013				
344.455	3505.84706472479				
345.024	4709.87581920245				
345.594	6137.70398909143				
346.164	7712.14070625113				
346.733	9430.26754657423				
347.303	10045.9397054126				
347.873	10036.3081019115				
348.443	9975.539041981				
349.013	10141.6308600739				
349.583	10028.8779157441				
350.153	10098.2703846746				
350.723	10092.2814338128				
351.294	10129.5620847562				
351.864	10223.906603118				
352.434	10150.7678896544				
353.004	10191.5806854513				
353.575	8675.31237331647				
354.145	6986.87320195485				
354.716	5412.80335790773				
355.286	4073.82183869814				
355.857	2933.29304010931				
356.428	2014.1362965647				
356.999	1334.50459988882				
357.569	849.267280746538				
358.14	550.465577224341				
358.711	375.933244621568				
359.282	267.150605625567				
359.853	230.555486608796				
360.424	197.531979046433				
360.995	173.483451754255				
361.566	172.703952769035				
362.137	150.147197536528				
362.709	159.620826954834				
363.28	143.864212303002				
363.851	150.216250537429				
364.423	139.673148271188				
364.994	131.051150833514				
365.566	145.394133281458				
366.137	142.392285051164				
366.709	131.956280750441				
367.281	135.987776736386				
367.852	135.04945182032				
368.424	132.820749566095				
368.996	133.646233096351				
369.568	140.182919814021				
370.14	124.289409643142				
370.712	145.810473391555				
371.284	143.736495234882				
371.856	134.66021722982				
372.428	123.541233049613				
373	132.940352958345				
373.572	141.1883480324				
374.145	122.911654172291				
374.717	123.111759685987				
375.289	134.20967921893				
375.862	121.668614610414				
376.434	117.394662960011				
377.007	123.534235833128				
377.579	123.761274278912				
378.152	109.245252966145				
378.725	108.494817559412				
379.297	100.264786201265				
379.87	107.848413810148				
380.443	97.5344020001221				
381.016	94.4773124183385				
381.589	68.6847294007976				
382.162	97.1598379455023				
382.735	94.7807992038585				
383.308	94.6521604306151				
383.881	85.0489507665203				
384.454	95.817112984442				
385.027	114.924969218633				
385.601	137.409594008827				
386.174	155.487845266841				
386.748	191.748275658617				
387.321	236.807157797152				
387.894	284.418120310098				
388.468	345.856244309928				
389.042	429.237096738482				
389.615	530.623961123645				
390.189	639.430929682839				
390.763	758.483428735945				
391.336	899.714455893605				
391.91	1030.3427566756				
392.484	1182.83401341897				
393.058	1341.3954158927				
393.632	1480.75880104662				
394.206	1611.36314741005				
394.78	1724.17921737389				
395.354	1844.44895521307				
395.928	1918.99492159799				
396.503	1955.03466073805				
397.077	2002.20416067168				
397.651	1969.94809074559				
398.226	1934.17835069455				
398.8	1873.39763577882				
399.375	1778.92477707386				
399.949	1698.46666151893				
400.524	1558.33367981457				
