Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
Raw CCD	counts/uA	nm	Sc/Rc		
	Fully Corrected Emission Spectrum		Water Raman		Baseline of "Signal"
246.74	3.47940213925925	365	138.246734346508	365	142.745651066217
247.3	8.28429080776012	365.5	136.148608201437	365.5	141.937400030816
247.86	6.29606101389769	366	142.823542773264	366	141.129148995416
248.42	-2.98234469079364	366.5	140.604792087307	366.5	140.320897960016
248.98	5.13626030081127	367	131.452155661153	367	139.512646924616
249.54	8.28429080776012	367.5	131.856868130492	367.5	138.704395889216
250.1	8.20764223456904	368	140.957239874761	368	137.896144853816
250.66	2.14869868739049	368.5	142.346560766855	368.5	137.087893818416
251.221	4.55952906205047	369	137.52626770204	369	136.279642783016
251.781	3.47718419000176	369.5	140.5816914788	369.5	135.471391747615
252.341	11.647600021105	370	134.663140712215	370	134.663140712215
252.902	4.93566571550666	370.5	132.518728401305	370.5	133.854889676815
253.462	6.07016787442971	371	135.84607087447	371	133.046638641415
254.023	0.432738049357351	371.5	135.16303869404	371.5	132.238387606015
254.584	12.2610889353339	372	135.258912878266	372	131.430136570615
255.144	-8.37732392049564	372.5	142.254897779138	372.5	130.621885535215
255.705	1.59681505807527	373	140.266499928188	373	129.813634499814
256.266	-10.6344260749579	373.5	124.101113215054	373.5	129.005383464414
256.827	1.02164459665202	374	131.498375747259	374	128.197132429014
257.388	0.880822324185718	374.5	126.179018960043	374.5	127.388881393614
257.949	3.55002869372949	375	120.820286959624	375	126.580630358214
258.51	11.6254120354662	375.5	121.692803806989	375.5	125.772379322814
259.071	4.35155504745865	376	118.223077289741	376	124.964128287414
259.632	7.66299533402014	376.5	118.110904708107	376.5	124.155877252013
260.194	5.89153829023285	377	109.300296051392	377	123.347626216613
260.755	6.73316867266367	377.5	104.715875279332	377.5	122.539375181213
261.316	10.6611494067601	378	96.8400603584711	378	121.731124145813
261.878	11.671736867045	378.5	105.39862986881	378.5	120.922873110413
262.439	1.57217063709612	379	100.572247273025	379	120.114622075013
263.001	0.953664356029828	379.5	94.7516607502265	379.5	119.306371039613
263.562	13.7842633988025	380	104.290351649904	380	118.498120004213
264.124	10.6096791379381	380.5	96.9918866293375	380.5	117.689868968812
264.686	3.03517776936454	381	95.4421976199189	381	116.881617933412
265.247	5.1489249757999	381.5	91.9758059042824	381.5	116.073366898012
265.809	-20.7062354019674	382	96.8089922100127	382	115.265115862612
266.371	10.1061987283068	382.5	91.4890039422957	382.5	114.456864827212
266.933	16.7719166468842	383	95.2341770720776	383	113.648613791812
267.495	16.2237320336325	383.5	100.676603234716	383.5	112.840362756412
268.057	10.4919556399335	384	92.398549861165	384	112.032111721011
268.619	3.50228437619814	384.5	100.238307776815	384.5	111.223860685611
269.181	22.798124946541	385	113.647395359087	385	110.415609650211
269.744	22.4139814883949	385.5	122.724296927807	385.5	109.607358614811
270.306	2.73453640823729	386	148.785344323073	386	108.799107579411
270.868	8.04298100524303	386.5	175.296601317449	386.5	107.990856544011
271.431	20.3102686367059	387	208.613811298207	387	107.182605508611
271.993	-4.1603907733392	387.5	248.826656878808	387.5	106.37435447321
272.556	6.44586735501074	388	294.706636461008	388	105.56610343781
273.118	12.0790097674784	388.5	366.642300242846	388.5	104.75785240241
273.681	1.23103546378677	389	439.587007132992	389	103.94960136701
274.244	19.7454860209713	389.5	525.470067328221	389.5	103.14135033161
274.806	10.7515917619136	390	602.996147474614	390	102.33309929621
275.369	17.996861911806	390.5	706.916229163116	390.5	101.52484826081
275.932	16.4371680722235	391	823.583385558225	391	100.71659722541
276.495	12.9042077965643	391.5	941.369902236205	391.5	99.9083461900094
277.058	4.24511843800281	392	1077.15078050095	392	99.1000951546092
277.621	-3.91712521913839	392.5	1202.17453143389	392.5	98.2918441192091
278.184	10.7220594049123	393	1325.55718805875	393	97.483593083809
278.747	6.95280026299831	393.5	1457.1885877794	393.5	96.6753420484088
279.311	33.0133389759815	394	1561.19807224746	394	95.8670910130087
279.874	12.7017655710183	394.5	1677.10412501686	394.5	95.0588399776085
280.437	-4.40618649970381	395	1793.8207018554	395	94.2505889422084
281.001	21.8664958273981	395.5	1874.00401401397	395.5	93.4423379068083
281.564	22.100473015833	396	1930.3648015098	396	92.6340868714081
282.128	25.1683135398221	396.5	1961.93505395345	396.5	91.825835836008
282.691	20.5053385582518	397	1986.8932956014	397	91.0175848006079
283.255	21.3752837106461	397.5	1999.34983395567	397.5	90.2093337652077
283.818	14.6589613321149	398	1969.3281956234	398	89.4010827298076
284.382	8.15426286072074	398.5	1906.7978787729	398.5	88.5928316944075
284.946	11.2012071260957	399	1844.28100101506	399	87.7845806590073
285.51	15.4854821750251	399.5	1779.37550646577	399.5	86.9763296236072
286.074	32.8023795748721	400	1690.40062152	400	86.168078588207
286.638	6.81678459521219	400.5	1588.30184048176	400.5	85.3598275528069
287.202	25.9346069372019	401	1475.31549739199	401	84.5515765174068
287.766	20.6578212514662	401.5	1351.50812195946	401.5	83.7433254820066
288.33	23.7166186432271	402	1229.75580873503	402	82.9350744466065
288.894	17.9845938442297	402.5	1090.85129545168	402.5	82.1268234112064
289.458	14.8107434607372	403	958.185151491337	403	81.3185723758062
290.023	9.8308451707561	403.5	851.315039599401	403.5	80.5103213404061
290.587	12.1468613808566	404	729.726775513339	404	79.7020703050059
291.151	17.9286036558796	404.5	624.555593644645	404.5	78.8938192696058
291.716	10.7363739523083	405	517.917786925529	405	78.0855682342057
292.28	18.2470674821487	405.5	439.153268232052	405.5	77.2773171988055
292.845	0.163642436191613	406	372.414491662182	406	76.4690661634054
293.41	15.2089611331942	406.5	308.879201684121	406.5	75.6608151280053
293.974	14.5669712343582	407	252.463467407277	407	74.8525640926051
294.539	23.12500365493	407.5	200.996937644418	407.5	74.044313057205
295.104	17.6477548353308	408	168.842389009381	408	73.2360620218049
295.669	27.4648665499416	408.5	146.145709123916	408.5	72.4278109864047
296.234	22.6510950251607	409	113.878149680446	409	71.6195599510046
296.799	16.8212489671364	409.5	88.2298232818256	409.5	70.8113089156044
297.364	10.32949405841	410	77.3905799108857	410	70.0030578802043
297.929	16.9301352106258	410.5	70.9796111273324	410.5	69.1948068448042
298.494	22.147518378127	411	63.7201927838636	411	68.386555809404
299.059	22.2357222712336	411.5	54.6456268198831	411.5	67.5783047740039
299.625	17.775886172167	412	41.1137904976241	412	66.7700537386037
300.19	11.7443504539662	412.5	46.4429090967174	412.5	65.9618027032036
300.755	22.2478702367948	413	46.1553424860243	413	65.1535516678035
301.321	22.0711657040147	413.5	35.112229392346	413.5	64.3453006324033
301.886	28.5125242910451	414	33.3565834324916	414	63.5370495970032
302.452	11.3686706514359	414.5	32.4972849217669	414.5	62.7287985616031
303.017	16.8419456869075	415	24.6554329651219	415	61.9205475262029
303.583	22.1364308543632	415.5	30.3066753185493	415.5	61.1122964908028
304.149	5.87026088238438	416	27.1110323510596	416	60.3040454554027
304.714	36.1828563789385	416.5	24.0765383631141	416.5	59.4957944200025
305.28	29.1319384641215	417	21.7818520615581	417	58.6875433846024
305.846	31.8218353326791	417.5	18.4406829392096	417.5	57.8792923492022
306.412	35.3901435682434	418	17.655556378141	418	57.0710413138021
306.978	39.7842252545467	418.5	11.8784779420123	418.5	56.262790278402
307.544	51.028723677168	419	2.15423587020754	419	55.4545392430018
308.11	45.8620613525866	419.5	10.4995668293072	419.5	54.6462882076017
308.676	66.9790721146425	420	9.93569786190207	420	53.8380371722016
309.243	60.6905044077742	420.5	12.6732032545793	420.5	53.0297861368014
309.809	63.2049167754436	421	16.8637263104547	421	52.2215351014013
310.375	90.8678091769795	421.5	9.12322455795462	421.5	51.4132840660011
310.942	80.178583523254	422	6.15787401239244	422	50.605033030601
311.508	102.576823042707	422.5	9.64043968360563	422.5	49.7967819952009
312.074	134.821160640462	423	-0.271784656086709	423	48.9885309598007
312.641	137.198616735174	423.5	13.4015997684747	423.5	48.1802799244006
313.208	139.524059713059	424	15.3433948061321	424	47.3720288890005
313.774	142.043950029125	424.5	7.39204041772073	424.5	46.5637778536003
314.341	160.219348693253	425	7.50879656637754	425	45.7555268182002
314.908	174.109378373544	425.5	7.83864781107584	425.5	44.9472757828
315.475	191.445088838471	426	1.26015490658258	426	44.1390247473999
316.041	202.045235117502	426.5	0.40581161442403	426.5	43.3307737119998
316.608	227.58870572583	427	8.4779728127036	427	42.5225226765996
317.175	240.31823163746	427.5	16.9356783503272	427.5	41.7142716411995
317.742	259.887272178741	428	19.6266663639014	428	40.9060206057994
318.309	261.436135996195	428.5	8.27534933868324	428.5	40.0977695703992
318.877	283.093959501991	429	3.02260255393534	429	39.2895185349991
319.444	290.99389555489	429.5	5.22816347154607	429.5	38.4812674995989
320.011	297.609355452821	430	1.58554830584868	430	37.6730164641988
320.578	313.878282364212	430.5	3.45926612951955	430.5	36.8647654287987
321.146	345.917137371372	431	8.71990284467326	431	36.0565143933985
321.713	323.085228075734	431.5	3.76436781125601	431.5	35.2482633579984
322.281	347.336643755268	432	3.60385922002623	432	34.4400123225983
322.848	341.506933283222	432.5	1.29686141354318	432.5	33.6317612871981
323.416	343.396705974389	433	6.46374548414476	433	32.823510251798
323.983	340.964172181653	433.5	12.8251429485567	433.5	32.0152592163979
324.551	353.753084809894	434	3.24125114163986	434	31.2070081809977
325.119	342.563162079024	434.5	4.51477371038178	434.5	30.3987571455976
325.687	351.372350054571	435	2.02977525181589	435	29.5905061101975
326.255	346.959948879926	435.5	3.90754728934247	435.5	28.7822550747973
326.822	341.228672534001	436	7.25242738416518	436	27.9740040393972
327.39	318.819219976423	436.5	11.6464828641548	436.5	27.165753003997
327.958	331.554073172189	437	8.55748805611404	437	26.3575019685969
328.527	341.109326036935	437.5	2.53420676457346	437.5	25.5492509331967
329.095	344.501923985252	438	8.69272976715194	438	24.7409998977966
329.663	351.349487579211	438.5	-0.131065042981528	438.5	23.9327488623965
330.231	325.943335747463	439	1.25147647200477	439	23.1244978269963
330.799	346.593674686909	439.5	9.51540577551628	439.5	22.3162467915962
331.368	342.923890907036	440	9.1543329429843	440	21.5079957561961
331.936	322.580843863617	440.5	3.19367496373454	440.5	20.6997447207959
332.505	314.919955549959	441	2.30241788417044	441	19.8914936853958
333.073	308.525249967567	441.5	2.64502401747722	441.5	19.0832426499957
333.642	293.914294581572	442	-1.3516553233584	442	18.2749916145955
334.21	280.563008861108	442.5	5.9517352037725	442.5	17.4667405791954
334.779	270.173567989557	443	7.30934491749857	443	16.6584895437953
335.348	256.026089271461	443.5	1.85181664038942	443.5	15.8502385083951
335.916	250.613090752342	444	-0.965540559751175	444	15.041987472995
336.485	264.297816141453	444.5	1.9825374467765	444.5	14.2337364375948
337.054	248.314423374528	445	7.09906494928494	445	13.4254854021947
337.623	236.540065775591	445.5	6.33993421729615	445.5	12.6172343667945
338.192	234.225012656743	446	-1.75223680950619	446	11.8089833313944
338.761	231.101653157489	446.5	8.88548630104679	446.5	11.0007322959943
339.33	253.723210307908	447	5.34301277540305	447	10.1924812605942
339.899	282.196158310695	447.5	1.34962452027779	447.5	9.384230225194
340.469	311.713098718467	448	5.43159979151899	448	8.57597918979388
341.038	395.52629626125	448.5	5.16828097276767	448.5	7.76772815439374
341.607	521.679696650794	449	7.74238984515818	449	6.95947711899359
342.177	764.58991383905	449.5	7.94621543996063	449.5	6.15122608359346
342.746	1151.07240144804	450	5.34297504819333	450	5.34297504819332
343.315	1741.91632711032				
343.885	2562.20601796355				
344.455	3511.99625733358				
345.024	4729.68443758969				
345.594	6162.53111309611				
346.164	7755.54913759519				
346.733	9425.8801953465				
347.303	10016.2153646532				
347.873	10013.7433000539				
348.443	9950.95754936009				
349.013	10118.8193593027				
349.583	10001.8276360186				
350.153	10080.75052492				
350.723	10071.7689857638				
351.294	10111.9779249241				
351.864	10206.4345015477				
352.434	10126.4325563699				
353.004	10166.6428681815				
353.575	8637.83859073432				
354.145	6968.43694578089				
354.716	5406.73773504674				
355.286	4037.25155591469				
355.857	2898.43340808403				
356.428	1968.79399172233				
356.999	1305.4497641372				
357.569	821.188619764041				
358.14	535.264897556389				
358.711	366.381316641962				
359.282	267.529301102389				
359.853	214.53324280381				
360.424	192.811469501952				
360.995	186.641469599597				
361.566	176.533508263052				
362.137	170.675932616086				
362.709	164.506438539705				
363.28	158.635549337263				
363.851	143.753385764586				
364.423	147.803564646301				
364.994	138.347790070639				
365.566	136.762078975384				
366.137	143.739986964603				
366.709	136.69652172492				
367.281	129.602426968738				
367.852	138.594213637687				
368.424	142.927636604673				
368.996	137.529041480368				
369.568	140.516771921995				
370.14	132.836051095339				
370.712	133.977153074844				
371.284	136.247231149838				
371.856	134.171330758658				
372.428	141.34978878267				
373	140.266499928188				
373.572	123.409728171471				
374.145	133.236049687898				
374.717	120.995881520987				
375.289	122.840523688073				
375.862	118.260493054245				
376.434	118.748881885822				
377.007	109.200361637964				
377.579	103.671301586862				
378.152	97.0532196702245				
378.725	107.914492295934				
379.297	92.5385090768198				
379.87	103.940055787255				
380.443	97.6180311671819				
381.016	95.3633864464777				
381.589	92.1531435483205				
382.162	97.0852853769374				
382.735	89.643755800606				
383.308	101.991872884086				
383.881	93.126432812238				
384.454	99.0235505915992				
385.027	114.180215666473				
385.601	126.200791282024				
386.174	159.290660941247				
386.748	189.127127677303				
387.321	235.624232189245				
387.894	282.206684081586				
388.468	361.975791842101				
389.042	446.311883041878				
389.615	544.416525858495				
390.189	636.5603415045				
390.763	770.721204945515				
391.336	899.472830245403				
391.91	1053.25763047577				
392.484	1198.29398278121				
393.058	1340.66092398514				
393.632	1488.21873941818				
394.206	1603.75903483036				
394.78	1747.66602608639				
395.354	1852.93906764702				
395.928	1924.08143912569				
396.503	1962.09423850421				
397.077	1990.1575348306				
397.651	1995.82168299632				
398.226	1942.85707635902				
398.8	1867.82066846069				
399.375	1797.92181722513				
399.949	1700.21511397972				
400.524	1583.13612743016				
401.098	1451.71994799364				
