Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
400.524	1561.96663343919				
401.098	1413.76459808068				
401.673	1281.38538780187				
402.248	1145.99859006736				
402.822	1015.6789530707				
403.397	852.699370895652				
403.972	739.031410669576				
404.547	596.710727921233				
405.122	502.616068965089				
405.697	416.304115417767				
406.272	329.17351290576				
406.847	248.79030725644				
407.422	212.17524814689				
407.998	169.261178035722				
408.573	139.330347583963				
409.148	103.050204455154				
409.724	84.9044555684406				
410.299	77.6634283137772				
410.874	65.3515131879146				
411.45	57.9743370019797				
412.025	51.2927245673598				
412.601	39.6398899058075				
413.177	39.8258772401513				
413.752	42.5983296216668				
414.328	33.2475546909765				
414.904	24.6176652361225				
415.48	25.7146897904712				
416.056	26.0478604056928				
416.632	16.2341391678808				
417.207	19.2139996688587				
417.784	25.0042225065012				
418.36	12.521421668615				
418.936	19.3707095419427				
419.512	11.9530039744884				
420.088	14.2686951158736				
420.664	7.31263919277727				
421.241	8.78393180353201				
421.817	9.62229664595443				
422.393	14.3916058816744				
422.97	-0.122645546546898				
423.546	8.69745050608907				
424.123	15.2894467464056				
424.699	12.1951828566571				
425.276	14.946067877246				
425.853	3.26678923673754				
426.43	-1.08600317009907				
427.006	5.05713298570353				
427.583	14.4046118627736				
428.16	10.887484934244				
428.737	7.38907016739335				
429.314	7.48916056284314				
429.891	12.4642934970449				
430.468	8.42765825379225				
431.045	8.665323374399				
431.622	4.85464402080106				
432.199	10.6375187094685				
432.777	8.38838465904041				
433.354	11.1064320840272				
433.931	3.54587437304965				
434.509	15.8698720995331				
435.086	4.38883235784858				
435.664	-0.118364154547898				
436.241	1.89100435391059				
436.819	4.72469553558753				
437.396	9.43369941762094				
437.974	2.94167799086964				
438.552	3.88417079748717				
439.129	0				
439.707	6.58262538225115				
440.285	11.7415290423582				
440.863	7.62518904747521				
441.441	9.12191691625901				
442.019	0.932122930391197				
442.597	5.58736874733425				
443.175	3.72153624384204				
443.753	-1.5106923804307				
444.331	7.77952316200112				
444.91	5.45267550461047				
445.488	-2.31679368351194				
446.066	11.1012506005345				
446.644	4.95950135660694				
447.223	9.31657273221222				
447.801	8.48601048176314				
448.38	14.5086525705157				
448.958	1.9339278543063				
449.537	5.56477496840951				
450.115	4.76274263514549				
450.694	12.1167450909092				
451.273	5.54156594960695				
451.852	5.19605136938219				
452.43	4.73373467806172				
453.009	4.49688536651592				
453.588	3.37111272182977				
454.167	11.4545743188412				
454.746	1.34618739202813				
455.325	17.3774543420862				
455.904	0				
456.483	12.5432718468994				
457.062	7.7208265551916				
457.642	6.70797983482447				
458.221	10.8391119727894				
458.8	12.0692074990961				
459.38	11.257655313405				
459.959	8.32617085009191				
460.538	7.10169021714309				
461.118	9.09411272819045				
461.697	4.42774468118208				
462.277	7.73937719174179				
462.856	8.06784724546696				
463.436	2.537143542566				
464.016	4.95235902199421				
464.596	-0.769490386431963				
465.175	7.46777440388511				
465.755	7.68283032320174				
466.335	3.17841221815772				
466.915	-1.96886118655961				
467.495	8.50641151668476				
468.075	12.0704749709137				
468.655	12.1661023093628				
469.235	7.59519448870318				
469.815	2.60089895124563				
470.395	9.09966535940664				
470.976	7.58312239530033				
471.556	7.03150997380516				
472.136	12.1030250384299				
472.716	15.2416866511067				
473.297	-0.108101011262885				
473.877	-1.40498630295977				
474.458	3.23741382741084				
475.038	8.94159461795199				
475.619	3.5559760678016				
476.199	1.93860862008032				
476.78	5.05177599120166				
477.361	1.71772720669225				
477.941	5.90071971733075				
478.522	1.0719506249195				
479.103	-1.6068025440589				
479.684	8.46315675804223				
480.265	6.85790126280187				
480.846	2.35844414199785				
481.427	8.25987212731179				
482.008	11.3787756975488				
482.589	4.61599527176004				
483.17	-3.9740769289292				
483.751	3.44332725453407				
484.332	2.04633288979028				
484.914	7.64850857033255				
485.495	9.25689785229578				
486.076	3.65633856199606				
486.658	3.97711134170127				
487.239	1.39697640586571				
487.82	-6.34005700344761				
488.402	7.30573707672076				
488.984	3.75924513054037				
489.565	5.80615924705975				
490.147	-0.538236408439716				
490.728	0.323381101064652				
491.31	5.28308104479675				
491.892	-3.9861902950717				
492.474	3.87640576144283				
493.055	6.77972301711501				
493.637	-1.50405410868686				
494.219	0.751694310624053				
494.801	0.537803016348002				
495.383	-9.46985887418388				
495.965	2.36717563149654				
496.547	3.76244150138028				
497.129	1.39652501560571				
497.712	-1.61200549677759				
498.294	-7.41412394622079				
498.876	0				
499.458	1.92968732172847				
500.041	0.321097433355163				
500.623	2.35928669091075				
501.205	-1.39578426780396				
501.788	3.43514813940793				
502.37	6.54229210209033				
502.953	3.10613251241709				
503.536	9.11298002265109				
504.118	2.89713406058076				
504.701	2.57406438008773				
505.283	2.35888231691366				
505.866	-1.07209883281879				
506.449	-2.46497732829197				
507.032	0.642763010752492				
507.615	0.535289356776726				
508.198	0.749109070990686				
508.781	1.39133547818979				
509.363	2.35250117868711				
509.947	0.533872849155499				
510.53	2.87967314259513				
511.113	2.87718367456328				
511.696	-8.31249212486135				
512.279	7.66836151415317				
512.862	-1.48903446718298				
513.445	10.4154097966822				
514.029	1.48707642467926				
514.612	-0.955396918763976				
515.196	0.848999774552035				
515.779	-1.8047670055404				
516.362	6.0483179750898				
516.946	2.8621070164506				
517.529	0.211978047819069				
518.113	2.11981319429089				
518.697	-0.212044768078122				
519.28	0.636100090036478				
519.864	-4.02687740075814				
520.448	-0.423504921056727				
521.031	-2.85602266600728				
521.615	0				
522.199	1.58855720758129				
522.783	-8.4633495408666				
523.367	-1.16289198984871				
523.951	0.316995684361184				
524.535	2.00511722248715				
525.119	-0.632313739298394				
525.703	-7.57529313246626				
526.287	-5.57875444310264				
526.871	1.05534639812159				
527.456	0.634186544447279				
528.04	5.18503040811886				
528.624	2.53858810943959				
529.208	-0.528641508940716				
529.793	0.739726476500412				
530.377	8.7786860091868				
530.962	1.05939350875822				
531.546	-1.69389023116896				
532.131	-4.97499585919673				
532.715	3.18239570321656				
533.3	-1.91272893054038				
533.884	-1.59601877895311				
534.469	-2.98277188943103				
535.054	7.89160796185667				
535.639	0.853486882466754				
536.223	0.427176000527872				
536.808	1.81915078212487				
537.393	0.429422291457575				
537.978	-0.323300050814158				
538.563	-5.18571899126468				
539.148	-2.05685769318045				
539.733	0.325039252182766				
540.318	-2.16753714689001				
540.903	2.3838465237889				
541.488	0.757516621559677				
542.073	4.10828146341586				
542.658	1.62642391447624				
543.244	4.67590749484563				
543.829	3.59871519871462				
544.414	4.5817253620332				
545	1.30814929923255				
545.585	8.62591307865077				
546.17	-1.0936515647004				
546.756	-5.14847249211587				
547.341	-0.767803896549805				
547.927	3.95307849480315				
548.512	-0.220002490838605				
549.098	1.87334230620543				
549.684	1.98626677166785				
550.269	0.22085942421279				
550.855	0.552146775720881				
551.441	1.65786038677016				
552.027	-1.10645634319823				
552.612	2.65627239523145				
553.198	-2.10229393330064				
553.784	1.21541017276793				
554.37	-0.110431298825661				
554.956	-4.08576335093157				
555.542	7.19490456236323				
556.128	4.6576690662236				
556.714	2.77035571257894				
557.3	-2.88229447998865				
557.887	2.99756808174297				
558.473	2.44600068166058				
559.059	-2.67131850412996				
559.645	8.77661353491402				
560.232	-0.110967912469334				
560.818	6.87967966912202				
561.404	-3.11110024895331				
561.991	-1.78125417755138				
562.577	-1.11337636146218				
563.164	6.01261843188372				
563.75	3.89741954174133				
564.337	0.891436935795347				
564.923	5.80071314794205				
565.51	-4.4658078066066				
566.097	1.22895769066557				
566.683	2.90548959519533				
567.27	-6.71197628525964				
567.857	2.69013941268059				
568.444	-4.15164944850522				
569.03	5.05288952959609				
569.617	-3.03195421241226				
570.204	0.449575674260653				
570.791	2.36595175740868				
571.378	-2.03091159693679				
571.965	2.93627479803684				
572.552	8.36577456866559				
573.139	4.97991850246005				
573.726	7.48069213064446				
574.313	3.29079310568603				
574.901	2.15801142489458				
575.488	-7.73258629651375				
576.075	0.79695427151765				
576.662	-0.797659431094039				
577.25	-7.07209055041921				
577.837	4.68215611888537				
578.424	5.48509756305027				
579.012	4.80178458125414				
579.599	-3.32268279606494				
580.187	9.641109083972				
580.774	-4.02054134232458				
581.362	4.48374899762701				
581.95	1.38074119574688				
582.537	8.17302405818463				
583.125	3.68421825887262				
583.713	2.18585109127613				
584.3	2.9915094150221				
584.888	2.30334598964875				
585.476	-5.30120912654448				
586.064	2.30618305918107				
586.652	0.6920921834631				
587.239	9.23160379126571				
587.827	1.84722402019858				
588.415	8.78658959803536				
589.003	5.21179490044654				
589.591	0.579453521974308				
590.179	1.85512191920771				
590.768	-3.24679601450712				
591.356	4.63675780774976				
591.944	-3.01205737359647				
592.532	-2.43506014387114				
593.12	6.03544884492637				
593.709	-8.36071191771075				
594.297	-1.85837752043721				
594.885	7.43358402869484				
595.474	-0.813992413412141				
596.062	-8.03457151636154				
596.65	0				
597.239	-6.06248821017837				
597.827	-1.51584443065338				
598.416	-2.45208780396484				
599.004	0.233974997999035				
599.593	-3.15912933936499				
600.182	4.33092529579814				
600.77	-6.79563201941487				
601.359	5.98371679973813				
601.948	-5.52343587600572				
602.536	7.28282290987995				
603.125	1.29154352381676				
603.714	-1.40954919938083				
604.303	2.94187936596876				
604.892	-1.53454738475666				
605.481	-0.473088713546305				
606.07	3.4349292450311				
606.659	0.59214529862503				
607.248	-0.355330554653209				
607.837	-5.33254160542393				
608.426	2.96515750993708				
609.015	0.118728730902687				
609.604	-7.48448949354712				
610.193	0.237757178099497				
610.782	-2.61722884298932				
611.372	-2.73928933474791				
611.961	-0.715572165032995				
612.55	-6.09361747264398				
613.14	10.5328846186516				
613.729	-1.43819220476501				
614.318	-7.92101455914102				
614.908	5.6488814741636				
615.497	6.50112905576567				
616.087	5.66675219277376				
616.676	0				
617.266	-8.20054211449762				
617.855	-2.17157453312596				
618.445	1.93230073000585				
619.035	-0.846442985560087				
619.624	5.69049921776761				
620.214	0				
620.804	-0.485536110101146				
621.393	-0.485933036289636				
621.983	2.06643361551781				
622.573	1.82318053787584				
623.163	7.17395665915135				
623.753	9.74354861978125				
624.343	0				
624.933	-1.58666351798111				
625.523	3.66970339839665				
626.113	7.72275452659555				
626.703	0.613511917920022				
627.293	-0.614116165784364				
627.883	6.02435299293652				
628.473	2.3377890729169				
629.063	-0.615695165541253				
629.653	-1.23309138888834				
630.243	5.80335607011348				
630.834	-0.741824036909134				
631.424	-0.247565453641252				
632.014	-7.55913900317335				
632.605	6.94372041299464				
633.195	5.70690124374319				
633.785	3.47530271743605				
634.376	-1.61410177055229				
634.966	3.22917128619388				
635.557	-1.98613483924929				
636.147	10.0526903930632				
636.738	5.83826469260729				
637.328	3.10806112033424				
637.919	-0.995369346317108				
638.51	9.33534167307869				
639.1	-5.60219276061262				
639.691	7.58934607633486				
640.282	8.09232073487114				
640.872	-6.48716628558193				
641.463	-3.74833392490196				
642.054	-1.25116573823296				
642.645	4.13414821613095				
643.236	-6.64784546629613				
643.826	-3.39050818176274				
644.417	10.4416932751498				
645.008	-3.02562260301777				
645.599	0.631369784495161				
646.19	4.42541562600945				
646.781	4.42829844790574				
647.372	4.17967708615872				
647.963	3.17053469054774				
648.555	6.22297144488696				
649.146	5.85261031864341				
649.737	1.91433478111287				
650.328	9.08442574994721				
650.919	-6.28304580324425				
651.51	5.90920274549368				
652.102	-1.02934874630376				
652.693	3.21927988899503				
653.284	0.38685235520295				
653.876	-5.0393476139381				
654.467	-1.55283297255617				
655.059	8.81215761611225				
655.65	-5.58762619425949				
656.241	8.07100802429887				
656.833	-4.94889055953277				
657.424	3.12790922749953				
658.016	6.13074837064136				
658.608	2.74211871424586				
659.199	-1.17685080465095				
659.791	-7.46938068787803				
660.382	2.10096441969669				
660.974	10.7889772048317				
661.566	8.17890016858887				
662.158	3.30489359324367				
662.749	-3.57154895018485				
663.341	-3.57465610842225				
663.933	9.40981714275502				
664.525	3.71039445890457				
665.117	-4.50577671716029				
665.709	4.51260054699673				
666.301	-5.0496567340001				
666.892	7.71460251690992				
667.484	5.46062869719696				
668.076	0.666790935635623				
668.669	5.47060329681448				
669.261	6.00861138903783				
669.853	11.6276259346436				
670.445	-4.01394129158423				
671.037	9.77792083143922				
671.629	9.51185459004107				
672.221	7.77282050146299				
672.813	8.84993374680156				
673.406	7.51480110626587				
673.998	-3.89493574002783				
674.59	7.6708986301567				
675.183	2.6956601362769				
675.775	-8.76492184939384				
676.367	0.675492933130382				
676.96	7.45087035151933				
677.552	4.06447816630036				
678.144	7.04632674200416				
678.737	1.8990539837724				
679.329	6.24289939437687				
679.922	8.41503657765555				
680.515	7.06345638262349				
681.107	5.43959593142486				
681.7	3.81588708816806				
682.292	13.7934993922546				
682.885	7.52694947253818				
683.478	11.897894005051				
684.07	7.65081048609961				
684.663	7.66481003168417				
685.256	14.122864140321				
685.849	11.6747772702769				
686.441	11.9626365924416				
687.034	0.963413346168008				
687.627	4.27361871283692				
688.22	19.4687557703357				
688.813	25.1662255293133				
689.406	35.150258566569				
689.999	26.9990806022357				
690.592	32.0465718947432				
691.184	47.6513415626978				
691.777	57.8028421844503				
692.371	66.8681895388945				
692.964	71.0885534445568				
693.557	81.1780100311445				
694.15	109.714582553232				
694.743	124.799999167461				
695.336	135.673047684355				
695.929	144.983531434536				
696.522	154.023849671377				
697.116	167.25094953949				
697.709	177.517934142805				
698.302	188.001622007267				
698.895	201.801005232697				
699.489	209.897448677275				
700.082	214.669664197336				
700.675	224.375149481988				
701.269	225.305073949229				
701.862	226.726589639841				
702.456	219.31388221929				
703.049	213.294916431313				
703.643	215.810804543108				
704.236	206.112489455969				
704.83	186.385357082395				
705.423	176.069984471215				
706.017	166.167776537326				
706.61	159.229112602234				
707.204	135.021977764037				
707.798	134.132304144102				
708.391	118.149268207682				
708.985	91.9081749719341				
709.579	89.0612293260008				
710.172	82.7060504052625				
710.766	59.1210569382414				
711.36	45.930290688137				
711.954	42.3269821220041				
