96.163868	4669166	10.9	
100.048975	3330863	7.1	
100.345160	3419408	7.3	
100.606135	3383085	7.2	
100.870616	3489017	7.5	
101.147007	3309844	7.0	
101.191470	3421470	7.3	
101.660172	4003045	9.0	
102.229981	3409662	7.3	
102.483667	3430187	7.4	
102.580442	3417662	7.3	
103.157881	3546207	7.7	
103.354178	3334068	7.1	
104.750501	3468090	7.5	
104.773707	3463087	7.5	
105.424545	3461124	7.5	
105.996750	3381999	7.2	
106.041993	3364137	7.2	
106.051153	3446248	7.4	
106.142597	3356365	7.2	
106.508693	3412579	7.3	
106.578045	3420123	7.3	
106.681899	3421200	7.3	
106.878280	3580314	7.8	
107.503009	3792057	8.4	
107.789322	3314477	7.0	
108.238011	3483140	7.5	
108.646437	3573601	7.8	
108.679267	3344398	7.1	
108.747257	3578265	7.8	
109.584738	3579452	7.8	
110.267109	3345525	7.1	
110.449583	3630573	8.0	
110.910527	3473114	7.5	
111.106242	3410740	7.3	
111.682123	3384550	7.2	
111.842134	3928036	8.8	
112.026702	3305666	7.0	
112.467748	3315330	7.0	
113.044232	3563529	7.8	
113.616780	3304859	7.0	
114.270855	3722523	8.2	
114.296471	3333372	7.1	
115.070298	3415829	7.3	
115.317718	3343532	7.1	
115.431175	3338807	7.1	
116.369376	3324133	7.1	
116.561382	3787807	8.4	
116.765560	3490685	7.5	
117.114860	3340948	7.1	
117.415056	3681255	8.1	
117.418347	4193736	9.6	
117.577923	3849700	8.6	
117.585956	3494630	7.6	
117.790643	3321676	7.1	
118.098108	3353417	7.2	
118.209799	3715041	8.2	
118.372510	3521539	7.6	
118.501087	3319072	7.1	
119.732793	3524053	7.6	
120.435713	3331173	7.1	
120.443599	3467815	7.5	
120.902095	3561533	7.7	
121.123635	3466953	7.5	
122.211797	3620131	7.9	
122.681761	3355431	7.1	
123.048908	3348298	7.1	
123.059020	3690958	8.1	
123.347028	3367378	7.2	
123.587029	3451716	7.4	
123.683051	3373427	7.2	
124.062065	3631662	7.9	
124.205392	3330807	7.1	
124.912162	3400878	7.3	
125.156681	3349238	7.1	
125.303394	3335305	7.1	
126.201540	3376667	7.2	
126.262917	3327681	7.0	
126.832975	3365096	7.1	
126.912402	4016091	9.0	
127.219596	4015972	9.0	
127.426638	3358958	7.1	
127.467505	3396105	7.2	
127.690147	3455456	7.4	
127.788253	3727331	8.2	
127.880733	3357283	7.1	
128.093721	3816440	8.4	
129.071555	4139003	9.3	
129.818162	3332724	7.0	
130.255516	3450764	7.3	
130.952939	3881154	8.6	
130.980970	3335257	7.0	
131.204754	3490099	7.4	
131.848431	3366645	7.1	
132.207310	3749101	8.2	
132.260306	3471323	7.4	
135.239576	3685238	7.9	
135.663014	3372315	7.1	
136.740815	3483236	7.4	
137.042990	3434526	7.2	
137.702756	4038614	8.9	
138.861365	3508347	7.4	
138.977414	3372730	7.0	
139.010878	3746783	8.1	
139.023897	3550190	7.5	
139.689800	3645266	7.8	
140.623958	3629684	7.7	
140.698194	3560906	7.5	
141.256567	3626318	7.7	
141.702793	3539030	7.5	
141.714928	4129124	9.1	
142.374673	4148078	9.2	
142.454658	3882701	8.4	
142.555023	3455301	7.2	
143.034415	4683138	10.7	
143.335184	3493613	7.3	
143.706294	3668910	7.8	
144.373774	3435102	7.1	
144.737632	3409182	7.0	
145.334186	3609218	7.6	
145.565316	3453730	7.2	
145.714927	3677022	7.8	
145.792079	3488318	7.3	
145.925165	3503845	7.3	
146.362573	3973516	8.6	
146.374669	3966620	8.6	
146.386822	3763371	8.0	
146.666773	3410445	7.0	
147.034335	3724928	7.9	
147.694182	3465004	7.2	
148.066778	3822347	8.2	
150.362552	3918775	8.4	
150.714501	3746438	7.9	
150.845097	3631602	7.6	
151.452721	3756245	7.9	
151.968154	3742848	7.9	
152.366113	3778577	8.0	
152.378238	4220449	9.2	
152.998462	4000987	8.6	
153.047346	3577500	7.4	
153.377775	3443541	7.0	
155.034451	3464445	7.1	
155.706269	3980674	8.5	
156.378099	3514887	7.2	
157.037986	3508604	7.2	
157.326310	3928191	8.4	
157.835521	3869865	8.2	
157.870585	4067416	8.7	
158.812745	3452868	7.0	
159.718480	4184444	9.0	
160.892920	3654036	7.5	
162.335691	3579520	7.3	
165.050151	4079548	8.7	
165.613377	3474954	7.0	
167.063816	3488042	7.0	
167.666094	4057237	8.6	
168.233175	3502478	7.1	
170.110214	3662883	7.5	
170.911950	3502161	7.0	
171.359363	3611608	7.3	
172.021315	3952847	8.2	
176.747512	3557272	7.1	
177.019269	4685222	10.2	
179.034904	10015018	24.5	
180.004331	3597202	7.2	
181.086954	6903862	16.1	
182.009390	8948522	21.6	
182.045822	4842824	10.5	
182.521478	3619007	7.2	
182.993350	5157930	11.4	
183.102605	4006013	8.3	
185.009075	9527246	23.1	
185.118255	3631639	7.2	
186.048833	3851381	7.8	
187.024760	11904203	29.6	
187.061120	37710048	99.1	
187.097483	4958967	10.8	
187.834622	3626912	7.2	
188.064487	3663649	7.3	
189.019282	3874593	7.9	
189.055665	5039412	11.0	
189.076783	6349119	14.6	
189.092033	3704135	7.4	
190.998540	6798560	15.7	
191.034911	18243824	46.5	
191.071295	3828481	7.8	
191.107635	4125201	8.5	
191.291816	3610211	7.2	
191.968608	3857541	7.8	
193.014182	45270056	119.2	
193.050565	13575221	34.0	
193.086946	6144068	14.0	
194.017502	3885209	7.9	
195.066221	14382842	36.1	
195.102567	6842118	15.8	
196.025115	6687264	15.4	
196.061467	5235243	11.5	
197.009104	13564211	33.9	
197.045484	39139644	102.6	
197.118261	4808016	10.4	
198.970592	7032587	16.3	
198.988358	6644495	15.3	
199.024741	40573720	106.3	
199.097534	12929830	32.1	
199.133807	3698989	7.4	
200.064508	6387687	14.6	
201.040395	62430356	164.9	
201.055709	4981399	10.8	
201.076791	29863066	77.5	
201.113221	5045920	11.0	
202.043782	4604208	9.8	
203.035005	5908404	13.3	
203.056064	36085176	94.1	
203.071336	5615033	12.5	
203.092458	6108091	13.8	
203.107719	3765693	7.5	
204.059403	3657768	7.3	
204.426383	3697997	7.4	
205.014209	14141058	35.3	
205.050579	18523780	47.1	
205.087017	5064840	11.0	
206.045830	6317777	14.4	
206.993447	6600970	15.1	
207.029835	67075852	176.8	
207.066238	13414157	33.3	
207.102580	7280399	16.9	
208.025083	28131128	72.7	
208.033201	7298872	17.0	
209.009116	138592080	368.1	
209.045505	23680852	60.8	
209.081873	16656214	42.0	
209.118250	4391255	9.2	
210.004373	6944613	16.0	
210.012454	13561701	33.7	
210.040739	6380389	14.5	
210.077119	4995941	10.8	
211.024775	16727912	42.1	
211.061149	44212072	115.5	
211.097537	17766248	44.9	
