96.163897	254989120	733.9	
100.831227	3398887	7.3	
100.957715	3311393	7.0	
102.240155	3403160	7.3	
102.275857	3303963	7.0	
102.555526	3380091	7.2	
103.080934	3395423	7.3	
103.838567	3431315	7.4	
103.857343	3334321	7.1	
104.154932	3401047	7.3	
104.181142	3359987	7.2	
104.409795	3489972	7.6	
104.459690	3520941	7.6	
105.590160	3368358	7.2	
105.818966	3320505	7.1	
106.071223	3442266	7.4	
106.129704	3301667	7.0	
106.138504	3405506	7.3	
106.230626	3596870	7.9	
106.548035	3306208	7.0	
106.585351	4223468	9.7	
106.984482	6811390	17.2	
107.325776	3383033	7.3	
107.386051	3381970	7.2	
107.629359	3423289	7.4	
107.879822	3603456	7.9	
108.644566	3502137	7.6	
108.694551	3390005	7.3	
109.100446	3577620	7.8	
109.405614	3435134	7.4	
109.605534	3522960	7.7	
109.627191	3462063	7.5	
109.957762	3695642	8.2	
110.197124	3558188	7.8	
110.218728	3613483	7.9	
111.048172	3613927	7.9	
111.527867	3507898	7.6	
111.593385	3356217	7.2	
111.632494	3730328	8.3	
111.719288	3537879	7.7	
111.865965	3722773	8.2	
112.209400	3432466	7.4	
112.341964	3817298	8.5	
112.447821	3326195	7.1	
113.448857	3530262	7.7	
114.595677	3650053	8.0	
115.228443	3583002	7.8	
115.428370	3381806	7.2	
115.817821	3317114	7.1	
116.230659	3584558	7.8	
116.329407	3361564	7.2	
116.588887	3343521	7.1	
117.418406	4165548	9.5	
117.463042	3445652	7.4	
118.169967	3472259	7.5	
118.667562	3358245	7.2	
118.878367	3762409	8.3	
118.927199	3517557	7.6	
119.120176	3450023	7.4	
119.174618	3321397	7.1	
119.791255	3326114	7.1	
120.458031	3380210	7.2	
120.652091	3396531	7.3	
120.989612	4161000	9.5	
121.109522	3447956	7.4	
121.960134	3314717	7.0	
123.445798	3367293	7.2	
124.618370	3487270	7.5	
126.373114	3454475	7.4	
127.203557	3367927	7.1	
127.226178	3891655	8.6	
127.957396	3616142	7.9	
129.209553	3496003	7.5	
129.211345	3355780	7.1	
129.423200	3389228	7.2	
129.482880	3492187	7.5	
130.603841	3397751	7.2	
131.159176	3614805	7.8	
131.618926	3659627	7.9	
132.204878	3618173	7.8	
135.318653	3358944	7.0	
136.132092	3447286	7.3	
136.244842	3766447	8.2	
137.175256	3920415	8.6	
137.224393	3368533	7.0	
137.960574	3609224	7.7	
138.712249	3380637	7.1	
140.380116	3750015	8.1	
140.789907	3809642	8.2	
141.903141	3403065	7.1	
143.351656	3633869	7.7	
146.043692	3829102	8.2	
146.560225	3498011	7.3	
146.621274	3404524	7.0	
147.966545	3449722	7.2	
148.516802	3485797	7.3	
150.302446	3538934	7.4	
151.531120	3417631	7.0	
152.270962	3469481	7.2	
153.856763	3529564	7.3	
153.919126	3717812	7.8	
154.188688	3486640	7.2	
156.627533	3500584	7.2	
157.276299	3542590	7.3	
157.473607	3881045	8.2	
158.212573	4069354	8.7	
158.540165	3458233	7.1	
160.981823	3643940	7.5	
161.590889	4030710	8.6	
161.764823	4079081	8.7	
163.580318	3526330	7.2	
166.883558	3521838	7.1	
166.928687	3473514	7.0	
168.250809	3605812	7.4	
168.869396	3648086	7.5	
170.629775	3640083	7.4	
171.080621	3566661	7.2	
172.987094	3796051	7.8	
173.104813	3518687	7.1	
177.019261	7372837	17.5	
179.034917	16287300	41.7	
179.071280	5405801	12.1	
181.014177	32341418	85.1	
181.086991	5213165	11.6	
182.009430	12855590	32.3	
182.993482	3735919	7.6	
184.984163	3790740	7.7	
184.991344	3977370	8.2	
185.009085	19401382	49.9	
185.060774	4395214	9.3	
185.154621	4793619	10.4	
185.467404	3570937	7.1	
187.024771	11291702	28.0	
187.040041	5641280	12.7	
187.061133	21110862	54.6	
187.097475	4703334	10.2	
189.019264	8060184	19.2	
189.055645	8780077	21.2	
189.092077	4708675	10.2	
191.034929	20820336	53.6	
191.071306	8209796	19.6	
191.081917	3642249	7.3	
192.030249	4403042	9.3	
192.905474	3743227	7.5	
193.014205	37051692	97.4	
193.050585	16033084	40.7	
193.086969	4523853	9.6	
195.029842	33632372	88.0	
195.066233	13930626	34.9	
195.102637	5876881	13.3	
197.009108	47719220	125.9	
197.045506	36979520	97.0	
198.004365	4786797	10.3	
198.012431	4538480	9.7	
198.869365	3832935	7.7	
198.970619	5891459	13.3	
198.988403	11967879	29.6	
199.024755	42198416	110.9	
199.040049	4449174	9.4	
199.061146	29803930	77.5	
199.076404	3635103	7.2	
199.097520	5568421	12.4	
199.170292	13108664	32.7	
200.028148	4170390	8.7	
200.103937	3922088	8.0	
201.019253	4188543	8.7	
201.040415	50390916	132.9	
201.055691	5846407	13.2	
201.076804	14862219	37.4	
201.092040	3817871	7.7	
201.113130	5831059	13.1	
202.043773	5550167	12.4	
203.034976	13580561	33.9	
203.056080	26544404	68.7	
203.071326	7821591	18.4	
203.092484	4887579	10.6	
203.107661	3942686	8.0	
203.462321	3587163	7.1	
203.646633	3864185	7.8	
205.014206	17887814	45.4	
205.050588	18297420	46.5	
205.086964	7717456	18.1	
205.123393	5687893	12.7	
206.045898	4454089	9.4	
206.993448	5470000	12.1	
207.029851	65743668	173.5	
207.066259	16702263	42.2	
207.102569	6137659	13.9	
207.764325	3782520	7.6	
208.025094	19172238	48.8	
208.033216	7302031	17.0	
