230,0.020131
231,0.020127
232,0.020167
233,0.020016
234,0.019979
235,0.019905
236,0.01975
237,0.019735
238,0.019591
239,0.019586
240,0.019362
241,0.019201
242,0.019085
243,0.018936
244,0.018775
245,0.018668
246,0.018465
247,0.018361
248,0.018314
249,0.018204
250,0.018129
251,0.018042
252,0.017914
253,0.017925
254,0.017847
255,0.017545
256,0.017547
257,0.017371
258,0.01733
259,0.016959
260,0.016803
261,0.016737
262,0.016525
263,0.016264
264,0.01601
265,0.015816
266,0.015498
267,0.015364
268,0.014805
269,0.014853
270,0.014388
271,0.014104
272,0.013778
273,0.013746
274,0.01327
275,0.01306
276,0.012633
277,0.012397
278,0.012062
279,0.011932
280,0.011507
281,0.011204
282,0.011096
283,0.010656
284,0.010452
285,0.010193
286,0.009892
287,0.009567
288,0.009358
289,0.009304
290,0.009067
291,0.008763
292,0.008566
293,0.008282
294,0.008065
295,0.007946
296,0.007718
297,0.007532
298,0.007332
299,0.007107
300,0.006909
301,0.006754
302,0.006627
303,0.006548
304,0.006293
305,0.006119
306,0.006072
307,0.005748
308,0.005633
309,0.005556
310,0.005519
311,0.005589
312,0.005432
313,0.005356
314,0.005
315,0.005072
316,0.005088
317,0.004749
318,0.004739
319,0.004662
320,0.004694
321,0.004652
322,0.004457
323,0.004446
324,0.004332
325,0.004486
326,0.004065
327,0.004282
328,0.004498
329,0.003987
330,0.003741
331,0.004079
332,0.003795
333,0.004134
334,0.003731
335,0.003392
336,0.00353
337,0.003665
338,0.003681
339,0.003486
340,0.003944
341,0.003119
342,0.003354
343,0.003376
344,0.002993
345,0.003289
346,0.003645
347,0.003087
348,0.002892
349,0.003129
350,0.003119
351,0.002307
352,0.003346
353,0.003193
354,0.003249
355,0.002898
356,0.003177
357,0.003066
358,0.003322
359,0.002602
360,0.002768
361,0.002779
362,0.002833
363,0.002693
364,0.002548
365,0.002714
366,0.002893
367,0.002701
368,0.003316
369,0.002889
370,0.002833
371,0.002175
372,0.002893
373,0.002189
374,0.002516
375,0.00201
376,0.002612
377,0.002362
378,0.002208
379,0.00199
380,0.001802
381,0.002244
382,0.002424
383,0.002073
