230,0.102913
231,0.099565
232,0.096565
233,0.093752
234,0.091312
235,0.088626
236,0.086442
237,0.084867
238,0.082788
239,0.081223
240,0.079795
241,0.078209
242,0.07699
243,0.075998
244,0.074954
245,0.074101
246,0.073293
247,0.072481
248,0.071912
249,0.07146
250,0.070838
251,0.070407
252,0.069902
253,0.069272
254,0.068822
255,0.068269
256,0.067553
257,0.066881
258,0.066149
259,0.06531
260,0.064404
261,0.063738
262,0.062871
263,0.062045
264,0.061039
265,0.059924
266,0.059054
267,0.058072
268,0.05691
269,0.055922
270,0.054746
271,0.05354
272,0.052624
273,0.051715
274,0.050672
275,0.049657
276,0.048776
277,0.047998
278,0.047056
279,0.046153
280,0.045299
281,0.044523
282,0.043542
283,0.042748
284,0.041968
285,0.041331
286,0.040667
287,0.040132
288,0.039417
289,0.038954
290,0.038359
291,0.037833
292,0.037354
293,0.036827
294,0.036129
295,0.035571
296,0.035023
297,0.034218
298,0.033731
299,0.033042
300,0.03222
301,0.031529
302,0.030781
303,0.030094
304,0.0295
305,0.028757
306,0.027923
307,0.027183
308,0.026609
309,0.025957
310,0.025236
311,0.024564
312,0.023818
313,0.023324
314,0.022832
315,0.022243
316,0.021881
317,0.021262
318,0.020895
319,0.020408
320,0.019714
321,0.019261
322,0.0188
323,0.018393
324,0.017963
325,0.017754
326,0.017384
327,0.017021
328,0.016477
329,0.016207
330,0.01553
331,0.015302
332,0.01463
333,0.014785
334,0.014488
335,0.014551
336,0.01382
337,0.014025
338,0.012938
339,0.013091
340,0.012532
341,0.013249
342,0.012617
343,0.012095
344,0.011638
345,0.011067
346,0.011033
347,0.010917
348,0.011018
349,0.010099
350,0.010347
351,0.010772
352,0.010022
353,0.009918
354,0.009159
355,0.009655
356,0.009858
357,0.008974
358,0.008932
359,0.008867
360,0.008639
361,0.00831
362,0.007825
363,0.008092
364,0.007912
365,0.007126
366,0.007596
367,0.006829
368,0.007347
369,0.007298
370,0.007669
371,0.006987
372,0.006867
373,0.006701
374,0.007113
375,0.006282
376,0.006354
377,0.005791
378,0.005749
379,0.005618
380,0.005785
381,0.005556
382,0.005557
383,0.004961
384,0.005314
385,0.005028
386,0.004756
387,0.004435
388,0.00494
389,0.003941
390,0.004923
391,0.004222
392,0.004302
393,0.003806
394,0.004284
395,0.003942
396,0.003745
397,0.003759
398,0.004548
399,0.003472
400,0.003405
401,0.003
402,0.003229
403,0.002957
404,0.003277
405,0.00366
406,0.003214
407,0.003469
408,0.003152
409,0.003212
410,0.003243
411,0.003214
412,0.003474
413,0.003319
414,0.003198
415,0.002923
416,0.002766
417,0.002643
418,0.002658
419,0.002606
420,0.002527
421,0.002679
422,0.002251
423,0.002885
424,0.002752
425,0.002772
426,0.002432
427,0.002463
428,0.002296
429,0.002416
430,0.00225
431,0.002274
432,0.001913
433,0.002067
434,0.00217
435,0.002264
436,0.002093
437,0.00209
438,0.002091
439,0.001918
440,0.001919
441,0.001916
442,0.002033
443,0.001827
444,0.002031
445,0.001847
446,0.001925
447,0.001834
448,0.002005
449,0.001793
450,0.001924
451,0.00168
452,0.001778
453,0.001833
454,0.00183
455,0.001738
456,0.001803
457,0.00176
458,0.001522
459,0.001967
460,0.001493
461,0.001706
462,0.001638
463,0.001782
464,0.001826
465,0.001683
466,0.001541
467,0.001694
468,0.001784
469,0.001315
470,0.001365
471,0.001619
472,0.001629
473,0.001066
474,0.001606
475,0.001475
476,0.001829
477,0.001222
478,0.001426
479,0.001714
480,0.001452
481,0.001629
482,0.001701
483,0.001257
484,0.001547
485,0.001182
486,0.001359
487,0.000952
488,0.001493
489,0.001245
490,0.001153
491,0.001233
492,0.001423
493,0.001178
494,0.001175
495,0.001341
496,0.001277
497,0.001186
498,0.001232
499,0.00098
500,0.001095
501,0.001156
502,0.001139
503,0.00073
504,-0.000096
505,0.001091
506,0.00117
507,0.001383
508,0.001205
509,0.001141
510,0.001758
511,0.001026
512,0.001534
513,0.00145
514,0.000566
515,0.001398
516,0.00022
517,0.001243
518,0.001143
519,0.001123
520,0.001019
521,0.001037
522,0.001041
523,0.000925
524,0.001141
525,0.001192
526,0.001197
527,0.001035
528,0.001088
529,0.000977
530,0.00103
531,0.000824
532,0.000969
533,0.000975
534,0.000909
535,0.000916
536,0.000971
537,0.000852
538,0.001423
539,0.000684
540,0.000753
541,0.000824
542,0.000999
543,0.000685
544,0.001056
545,0.001138
546,0.001019
547,0.000363
548,0.00123
549,0.001269
550,0.000862
551,0.001012
552,0.000884
553,0.00081
554,0.000363
555,0.001149
556,0.000741
557,0.00061
558,0.000733
559,0.001094
560,0.000471
561,0.001286
562,0.001065
563,0.000865
564,0.000697
565,0.000553
566,-0.000068
567,0.000419
568,0.000362
569,0.001302
570,0.000713
571,0.000606
572,0.00141
573,0.001038
574,0.000624
575,0.000273
576,0.000745
577,0.000877
578,0.000774
579,0.000315
580,0.000799
581,0.000617
582,-0.000051
583,0.00098
584,0.000312
585,0.000502
586,0.001136
587,0.000267
588,0.001193
589,0.00129
590,0.000626
591,0.000272
592,0.000312
593,0.000736
594,0.000406
595,0.000955
596,0.000212
597,0.000276
598,0.000082
599,-0.000303
600,-0.00018
601,0.000279
602,0.000502
603,-0.000045
604,-0.000233
605,-0.000002
606,-0.000415
607,-0.00032
608,-0.000103
609,-0.00023
610,0.000026
611,-0.000095
612,0.000482
613,0.000409
614,0.000793
615,-0.000079
616,0.000605
617,-0.000336
618,0.000415
619,0.000463
620,0.00139
621,0.000627
622,0.002132
623,0.000877
624,0.001065
625,0.000652
626,0.001424
627,0.001539
628,0.000522
629,0.000658
630,0.000417
631,0.000118
632,0.001243
633,0.000381
634,0.001424
635,-0.000025
636,0.001093
637,0.001053
638,0.001072
639,0.000647
640,0.001256
641,0.00023
642,0.000994
643,0.001652
644,0.0012
645,0.000705
646,0.000156
647,0.000806
648,0.001144
649,0.000079
650,0.001709
651,0.00073
652,0.000748
653,0.000668
654,-0.000584
655,-0.000214
656,-0.00018
657,0.000147
658,0.000797
659,0.000542
660,0.000718
661,0.001317
662,0.000707
663,0.000109
664,0.000772
665,0.000496
666,0.001879
667,0.001752
668,0.001251
669,0.000854
670,-0.000185
671,0.000668
672,0.0008
673,0.000824
674,-0.000004
675,0.000671
676,0.000999
677,0.00134
678,0.000997
679,0.000575
680,0.000511
681,0.000759
682,0.000904
683,0.000917
684,0.000789
685,0.000643
686,0.001055
687,0.001127
688,0.00051
689,0.000818
690,0.000709
691,0.001072
692,0.000734
693,0.000655
694,0.001163
695,0.000333
696,0.000566
697,0.000896
698,0.00047
699,0.001246
700,0.000832
701,0.000187
702,0.000049
703,0.001208
704,0.00029
705,0.001171
706,0.000638
707,0.001185
708,0.001812
709,-0.000067
710,0.00085
711,0.000147
712,0.000452
713,0.001043
714,-0.000052
715,0.001085
716,0.001405
717,0.001899
718,0.002019
719,0.001793
720,0.001088
721,0.001083
722,-0.000416
723,0.000653
724,-0.000116
725,0.000976
726,0.000521
727,0.001398
728,0.000668
729,-0.000599
730,0.000343
731,-0.000435
732,0.002007
733,0.001387
734,0.000914
735,-0.000546
736,0.000446
737,0.001408
738,0.001326
739,0.001671
740,0.001433
741,0.001177
742,0.002118
743,0.000034
744,0.000847
745,-0.000195
746,0.000494
747,0.001094
748,0.000039
749,0.001985
750,-0.001698
751,-0.000682
752,0.000738
753,-0.000018
754,0.001224
755,0.000791
756,0.001437
757,0.00171
758,-0.000679
759,0.00106
760,-0.000618
761,-0.001365
762,0.000606
763,0.00069
764,0.001298
765,0.000216
766,0.000572
767,0.001334
768,-0.000294
769,0.000087
770,0.001932
771,-0.001406
772,0.000049
773,-0.000209
774,0.001368
775,0.001388
776,-0.001148
777,-0.001164
778,-0.00027
779,0.002503
780,0.002262
781,0.000899
782,0.001453
